ticker,close,bias_norm,bias_label,b_score,r_score,volume,bull_ema,bull_vwap,bull_rsi,bull_macd,bull_adx,bull_obv,bull_stoch,bull_candle,bull_vol
PLC,21.2,22.2,RẤT YẾU,2,7,397700.0,False,False,False,False,True,False,False,False,True
PLP,4.4,22.2,RẤT YẾU,1,6,31700.0,False,False,False,False,True,False,False,False,False
PRT,9.9,22.2,RẤT YẾU,1,6,2600.0,False,False,False,False,False,False,True,False,False
PSW,8.0,22.2,RẤT YẾU,0,5,9600.0,False,False,False,False,False,False,False,False,False
PTD,6.1,22.2,RẤT YẾU,1,6,400.0,False,False,False,False,False,False,True,False,False
PTI,28.0,22.2,RẤT YẾU,1,6,300.0,False,False,False,False,True,False,False,False,False
PXI,0.8,22.2,RẤT YẾU,2,7,66000.0,False,False,False,False,True,False,True,False,False
REE,61.0,22.2,RẤT YẾU,0,5,832300.0,False,False,False,False,False,False,False,False,False
SBV,6.51,22.2,RẤT YẾU,2,7,9400.0,False,False,False,False,True,False,False,False,True
SED,17.6,22.2,RẤT YẾU,1,6,2200.0,False,False,False,False,True,False,False,False,False
SJD,13.95,22.2,RẤT YẾU,2,7,57400.0,False,False,False,False,False,False,True,False,True
SRA,1.8,22.2,RẤT YẾU,2,7,480000.0,False,False,False,False,True,False,False,False,True
SSC,28.6,22.2,RẤT YẾU,0,5,100.0,False,False,False,False,False,False,False,False,False
SVT,10.8,22.2,RẤT YẾU,1,6,4100.0,False,False,False,False,True,False,False,False,False
TCR,2.45,22.2,RẤT YẾU,2,7,500.0,False,False,False,False,True,True,False,False,False
TDG,2.63,22.2,RẤT YẾU,2,7,46000.0,False,False,False,False,True,False,True,False,False
THT,8.8,22.2,RẤT YẾU,1,6,18200.0,False,False,False,False,True,False,False,False,False
THW,17.0,22.2,RẤT YẾU,0,5,100.0,False,False,False,False,False,False,False,False,False
TIN,137.7,22.2,RẤT YẾU,3,8,53700.0,False,False,False,False,True,False,True,False,True
TIP,18.2,22.2,RẤT YẾU,0,5,25600.0,False,False,False,False,False,False,False,False,False
TMB,54.2,22.2,RẤT YẾU,2,7,4000.0,False,False,False,False,True,False,True,False,False
TNV,16.0,22.2,RẤT YẾU,1,6,2500.0,False,False,False,False,False,False,False,False,True
TPB,16.0,22.2,RẤT YẾU,1,6,12442900.0,False,False,False,False,False,False,False,False,True
TPP,10.1,22.2,RẤT YẾU,1,6,200.0,False,False,False,False,False,False,True,False,False
TSC,2.35,22.2,RẤT YẾU,1,6,84900.0,False,False,False,False,True,False,False,False,False
TTA,10.8,22.2,RẤT YẾU,0,5,220500.0,False,False,False,False,False,False,False,False,False
VEF,95.1,22.2,RẤT YẾU,1,6,6300.0,False,False,False,False,True,False,False,False,False
VGT,11.8,22.2,RẤT YẾU,0,5,165900.0,False,False,False,False,False,False,False,False,False
VID,4.75,22.2,RẤT YẾU,3,8,5700.0,False,False,False,False,True,False,True,False,True
VNE,3.21,22.2,RẤT YẾU,3,8,1335100.0,False,False,False,False,True,False,True,False,True
VPX,27.5,22.2,RẤT YẾU,1,6,689500.0,False,False,False,True,False,False,False,False,False
VTD,5.9,22.2,RẤT YẾU,0,5,293400.0,False,False,False,False,False,False,False,False,False
VVS,114.1,22.2,RẤT YẾU,1,6,58400.0,False,False,False,False,False,False,True,False,False
XDH,16.2,22.2,RẤT YẾU,2,7,9700.0,False,False,False,False,True,False,False,False,True
XHC,16.5,22.2,RẤT YẾU,1,6,1300.0,False,False,False,False,False,False,False,False,True
XMP,15.3,22.2,RẤT YẾU,2,7,4000.0,False,False,False,False,False,False,True,False,True
YEG,9.91,22.2,RẤT YẾU,0,5,834400.0,False,False,False,False,False,False,False,False,False
AAS,8.4,16.7,RẤT YẾU,0,6,288500.0,False,False,False,False,False,False,False,False,False
AAT,2.88,16.7,RẤT YẾU,1,7,12600.0,False,False,False,False,True,False,False,False,False
ACB,22.85,16.7,RẤT YẾU,1,7,15734200.0,False,False,False,False,False,False,False,False,True
ALV,7.2,16.7,RẤT YẾU,0,6,2800.0,False,False,False,False,False,False,False,False,False
ANV,23.3,16.7,RẤT YẾU,0,6,408500.0,False,False,False,False,False,False,False,False,False
APG,4.87,16.7,RẤT YẾU,1,7,211400.0,False,False,False,False,True,False,False,False,False
API,5.5,16.7,RẤT YẾU,0,6,56500.0,False,False,False,False,False,False,False,False,False
ATG,6.8,16.7,RẤT YẾU,1,7,102200.0,False,False,False,False,True,False,False,False,False
BCC,7.2,16.7,RẤT YẾU,2,8,101900.0,False,False,False,False,True,False,False,False,True
BCM,53.0,16.7,RẤT YẾU,0,6,344200.0,False,False,False,False,False,False,False,False,False
BCR,1.1,16.7,RẤT YẾU,2,8,3360300.0,False,False,False,False,True,False,False,False,True
CKD,25.0,16.7,RẤT YẾU,1,7,4800.0,False,False,False,False,False,False,False,False,True
CKG,8.32,16.7,RẤT YẾU,2,8,49800.0,False,False,False,False,True,False,False,False,True
CRE,7.5,16.7,RẤT YẾU,0,6,95200.0,False,False,False,False,False,False,False,False,False
DBC,22.5,16.7,RẤT YẾU,0,6,2068300.0,False,False,False,False,False,False,False,False,False
DCM,40.2,16.7,RẤT YẾU,0,6,3395000.0,False,False,False,False,False,False,False,False,False
DGC,52.2,16.7,RẤT YẾU,1,7,4582900.0,False,False,False,False,False,False,False,False,True
DGW,43.3,16.7,RẤT YẾU,1,7,1914100.0,False,False,False,False,False,False,False,False,True
DNP,19.2,16.7,RẤT YẾU,0,6,2000.0,False,False,False,False,False,False,False,False,False
DRC,12.65,16.7,RẤT YẾU,1,7,153300.0,False,False,False,False,True,False,False,False,False
DRH,2.27,16.7,RẤT YẾU,0,6,372100.0,False,False,False,False,False,False,False,False,False
DRL,45.1,16.7,RẤT YẾU,1,7,8400.0,False,False,False,False,False,False,False,False,True
DTD,14.9,16.7,RẤT YẾU,1,7,295600.0,False,False,False,False,True,False,False,False,False
DVG,1.2,16.7,RẤT YẾU,1,7,14700.0,False,False,False,False,True,False,False,False,False
EID,20.2,16.7,RẤT YẾU,2,8,12800.0,False,False,False,False,True,False,False,False,True
EIN,2.2,16.7,RẤT YẾU,1,7,19400.0,False,False,False,False,False,False,False,False,True
FRT,145.0,16.7,RẤT YẾU,1,7,374300.0,False,False,False,False,False,False,False,False,True
GAS,74.7,16.7,RẤT YẾU,1,7,1415100.0,False,False,False,False,True,False,False,False,False
GMC,4.1,16.7,RẤT YẾU,2,8,14200.0,False,False,False,False,True,False,False,False,True
HNM,7.6,16.7,RẤT YẾU,2,8,414700.0,False,False,False,False,True,False,False,False,True
HPX,4.62,16.7,RẤT YẾU,1,7,591900.0,False,False,False,False,False,False,False,False,True
HSL,4.96,16.7,RẤT YẾU,0,6,158400.0,False,False,False,False,False,False,False,False,False
HSV,4.3,16.7,RẤT YẾU,1,7,45100.0,False,False,False,False,False,False,False,False,True
IDI,6.27,16.7,RẤT YẾU,1,7,817600.0,False,False,False,False,False,False,False,False,True
IJC,10.05,16.7,RẤT YẾU,0,6,1428800.0,False,False,False,False,False,False,False,False,False
ITQ,2.7,16.7,RẤT YẾU,2,8,143200.0,False,False,False,False,True,False,False,False,True
JVC,3.8,16.7,RẤT YẾU,1,7,94100.0,False,False,False,False,True,False,False,False,False
KCB,11.9,16.7,RẤT YẾU,0,6,23000.0,False,False,False,False,False,False,False,False,False
KSB,15.8,16.7,RẤT YẾU,0,6,743700.0,False,False,False,False,False,False,False,False,False
LBM,27.8,16.7,RẤT YẾU,0,6,10300.0,False,False,False,False,False,False,False,False,False
LDG,3.27,16.7,RẤT YẾU,1,7,1165900.0,False,False,False,False,False,False,False,False,True
LTG,6.1,16.7,RẤT YẾU,0,6,176800.0,False,False,False,False,False,False,False,False,False
MBS,19.5,16.7,RẤT YẾU,1,7,2084500.0,False,False,False,False,True,False,False,False,False
MEC,2.4,16.7,RẤT YẾU,2,8,30900.0,False,False,False,False,True,False,False,False,True
MIG,17.65,16.7,RẤT YẾU,1,7,127400.0,False,False,False,False,True,False,False,False,False
NAS,31.1,16.7,RẤT YẾU,1,7,700.0,False,False,False,False,True,False,False,False,False
NKG,14.15,16.7,RẤT YẾU,0,6,1983300.0,False,False,False,False,False,False,False,False,False
NLG,26.5,16.7,RẤT YẾU,1,7,3100700.0,False,False,False,False,False,False,False,False,True
PAT,67.0,16.7,RẤT YẾU,2,8,24700.0,False,False,False,False,True,False,False,False,True
PLX,37.6,16.7,RẤT YẾU,1,7,1959300.0,False,False,False,False,True,False,False,False,False
PMC,127.4,16.7,RẤT YẾU,1,7,415.0,False,False,False,False,True,False,False,False,False
PNP,19.5,16.7,RẤT YẾU,1,7,1000.0,False,False,False,False,False,False,False,False,True
POM,3.7,16.7,RẤT YẾU,1,7,2841900.0,False,False,False,False,True,False,False,False,False
POS,15.0,16.7,RẤT YẾU,0,6,6600.0,False,False,False,False,False,False,False,False,False
PVC,14.7,16.7,RẤT YẾU,0,6,1184600.0,False,False,False,False,False,False,False,False,False
PVD,30.8,16.7,RẤT YẾU,1,7,3297300.0,False,False,False,False,True,False,False,False,False
PVL,2.6,16.7,RẤT YẾU,1,7,253100.0,False,False,False,False,False,False,False,False,True
PVO,6.5,16.7,RẤT YẾU,0,6,18900.0,False,False,False,False,False,False,False,False,False
PWA,6.3,16.7,RẤT YẾU,0,6,5300.0,False,False,False,False,False,False,False,False,False
SAM,6.65,16.7,RẤT YẾU,0,6,48000.0,False,False,False,False,False,False,False,False,False
SCS,51.8,16.7,RẤT YẾU,0,6,86000.0,False,False,False,False,False,False,False,False,False
SFN,15.8,16.7,RẤT YẾU,0,6,200.0,False,False,False,False,False,False,False,False,False
SIP,58.6,16.7,RẤT YẾU,1,7,298300.0,False,False,False,False,False,False,False,False,True
SZC,26.7,16.7,RẤT YẾU,1,7,937100.0,False,False,False,False,False,False,False,False,True
TJC,12.3,16.7,RẤT YẾU,1,7,17100.0,False,False,False,False,True,False,False,False,False
TMG,70.0,16.7,RẤT YẾU,2,8,1700.0,False,False,False,False,True,False,False,False,True
TMT,12.0,16.7,RẤT YẾU,0,6,36300.0,False,False,False,False,False,False,False,False,False
TVD,10.0,16.7,RẤT YẾU,0,6,65600.0,False,False,False,False,False,False,False,False,False
TVS,13.25,16.7,RẤT YẾU,0,6,31900.0,False,False,False,False,False,False,False,False,False
UDC,3.0,16.7,RẤT YẾU,1,7,40200.0,False,False,False,False,False,False,False,False,True
UPC,20.0,16.7,RẤT YẾU,2,8,23000.0,False,False,False,False,True,False,False,False,True
VDS,13.9,16.7,RẤT YẾU,2,8,1023600.0,False,False,False,False,True,False,False,False,True
VGS,23.8,16.7,RẤT YẾU,0,6,232000.0,False,False,False,False,False,False,False,False,False
VIP,11.4,16.7,RẤT YẾU,2,8,268700.0,False,False,False,False,True,False,False,False,True
VLS,14.0,16.7,RẤT YẾU,2,8,8200.0,False,False,False,False,True,False,False,False,True
VNM,60.9,16.7,RẤT YẾU,0,6,2787000.0,False,False,False,False,False,False,False,False,False
VNP,18.4,16.7,RẤT YẾU,1,7,33300.0,False,False,False,False,True,False,False,False,False
VOS,12.45,16.7,RẤT YẾU,0,6,818800.0,False,False,False,False,False,False,False,False,False
VTK,49.0,16.7,RẤT YẾU,0,6,5200.0,False,False,False,False,False,False,False,False,False
ABT,57.3,11.1,RẤT YẾU,1,8,4100.0,False,False,False,False,True,False,False,False,False
ACL,12.55,11.1,RẤT YẾU,0,7,200.0,False,False,False,False,False,False,False,False,False
APS,5.8,11.1,RẤT YẾU,0,7,285700.0,False,False,False,False,False,False,False,False,False
ATA,0.4,11.1,RẤT YẾU,2,9,259300.0,False,False,False,False,True,False,False,False,True
BNA,5.8,11.1,RẤT YẾU,1,8,36100.0,False,False,False,False,True,False,False,False,False
BRR,16.5,11.1,RẤT YẾU,1,8,6000.0,False,False,False,False,False,False,False,False,True
DSE,22.4,11.1,RẤT YẾU,0,7,210300.0,False,False,False,False,False,False,False,False,False
GDA,13.8,11.1,RẤT YẾU,0,7,11500.0,False,False,False,False,False,False,False,False,False
GIL,13.2,11.1,RẤT YẾU,1,8,44300.0,False,False,False,False,True,False,False,False,False
GMH,7.4,11.1,RẤT YẾU,1,8,900.0,False,False,False,False,True,False,False,False,False
HVT,27.3,11.1,RẤT YẾU,1,8,20100.0,False,False,False,False,False,False,False,False,True
IPA,14.9,11.1,RẤT YẾU,1,8,22700.0,False,False,False,False,True,False,False,False,False
KMR,2.72,11.1,RẤT YẾU,1,8,4600.0,False,False,False,False,True,False,False,False,False
LAS,15.5,11.1,RẤT YẾU,2,9,538800.0,False,False,False,False,True,False,False,False,True
LHG,28.05,11.1,RẤT YẾU,1,8,91100.0,False,False,False,False,False,False,False,False,True
MIC,11.7,11.1,RẤT YẾU,1,8,4000.0,False,False,False,False,False,False,False,False,True
TNG,20.4,11.1,RẤT YẾU,1,8,1107900.0,False,False,False,False,True,False,False,False,False
VGG,41.2,11.1,RẤT YẾU,2,9,2800.0,False,False,False,False,True,False,False,False,True
VIB,16.05,11.1,RẤT YẾU,0,7,3838800.0,False,False,False,False,False,False,False,False,False
VRG,16.9,11.1,RẤT YẾU,0,7,5900.0,False,False,False,False,False,False,False,False,False
VTB,13.7,11.1,RẤT YẾU,1,8,1000.0,False,False,False,False,True,False,False,False,False
